Date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2,isin_ozone_for_home_team,isin_ozone_for_away_team,zone_entry_success,Position,is_forward,Entry_Type,Game,Dumped,Played,Carried,timeline,us_powerplay,canada_powerplay,Y_coordinate_centered,Blayre Turnbull,Emma Maltais,Savannah Harmon,Abbey Murphy,Jamie Lee Rattray,Ashton Bell,Cayla Barnes,Hilary Knight,Jessie Eldridge,Julia Gosling,Taylor Heise,Jamie Bourbonnais,Rory Guilday,Sarah Nurse,Brianne Jenner,Jessica DiGirolamo,Sarah Fillier,Ella Shelton,Rebecca Gilmore,Grace Zumwinkle,Hayley Scamurra,Renata Fast,Megan Keller,Jocelyne Larocque,Marie-Philip Poulin,Kelly Pannek,Britta Curl,Lacey Eden,Alex Carpenter,Abby Roque,Tessa Janecke,Hannah Bilka,Laura Stacey,Kristin O'Neill,Haley Winn,Gabbie Hughes,Emily Clark,Erin Ambrose,Natalie Buchbinder,Sophie Jaques,Laila Edwards,Kirsten Simms,Caroline Harvey,Anna Wilgren,Nicole Gosling,Loren Gabel,Danielle Serdachny,Jennifer Gardiner,Anne Cherkowski,Allyson Simpson,Casey O'Brien,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
2023-11-08,Women - United States,Women - Canada,3,2:37,5,5,2,1,Women - United States,Kelly Pannek,Zone Entry,126,35,Carried,,,,Erin Ambrose,,,True,False,True,F,True,Carried,2023-11-08,False,False,True,1043,0,0,-7.5,0.0,0.0,0.0,0,0.0,0.0,1.0,0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4881730605819493,1.010545513385025,0.4838908874674452,0.5400219306813808,2.363388659519056
2023-11-08,Women - United States,Women - Canada,3,2:10,5,5,2,1,Women - Canada,Emily Clark,Zone Entry,125,8,Dumped,,,,Cayla Barnes,,,False,True,False,F,True,Dumped,2023-11-08,True,False,False,1070,0,0,-34.5,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5569937849576954,0.985605318101164,0.5034923246574287,0.6730993986527976,2.090414298345216
2023-11-08,Women - United States,Women - Canada,3,2:04,5,5,2,1,Women - United States,Abbey Murphy,Zone Entry,125,81,Dumped,,,,Jocelyne Larocque,,,True,False,False,F,True,Dumped,2023-11-08,True,False,False,1076,0,0,38.5,1.0,1.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9226712316503712,0.9303781141734346,0.6199334236531389,1.240090049157004,0.8733433067607682
2023-11-08,Women - United States,Women - Canada,3,1:53,5,5,2,1,Women - Canada,Blayre Turnbull,Zone Entry,124,83,Dumped,,,,Savannah Harmon,,,False,True,False,F,True,Dumped,2023-11-08,True,False,False,1087,0,0,40.5,1.0,1.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994968844505042,1.1185536841389123,0.6439018676588785,1.2506183610735797,0.4499556371722158
2023-11-08,Women - United States,Women - Canada,3,1:40,5,5,2,1,Women - Canada,Blayre Turnbull,Zone Entry,124,82,Carried,,,,Savannah Harmon,,,False,True,False,F,True,Carried,2023-11-08,False,False,True,1100,0,0,39.5,1.0,1.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012645868601216,1.115937256346199,0.6593906373630757,1.242675997156555,0.453528811576018
2023-11-08,Women - United States,Women - Canada,3,1:23,5,5,2,1,Women - United States,Alex Carpenter,Zone Entry,125,55,Carried,,,,Renata Fast,,,True,False,True,F,True,Carried,2023-11-08,False,False,True,1117,0,0,12.5,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097786778003488,1.2429791671748154,0.9379526999516364,0.8121574431111743,0.4822322132146663
2023-11-08,Women - United States,Women - Canada,3,1:16,5,5,3,1,Women - Canada,Sarah Fillier,Zone Entry,124,19,Dumped,,,,Savannah Harmon,,,False,True,False,F,True,Dumped,2023-11-08,True,False,False,1124,0,0,-23.5,0.0,0.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469094366920396,1.0938120310886588,0.926988274649413,0.8846358875698053,0.6537670540647126
2023-11-08,Women - United States,Women - Canada,3,1:06,5,5,3,1,Women - United States,Abbey Murphy,Zone Entry,125,76,Played,,,,Jamie Bourbonnais,,,True,False,False,F,True,Played,2023-11-08,False,True,False,1134,0,0,33.5,0.0,0.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9553015306315046,1.0926848920643042,0.9082797286024522,0.8961782592175502,0.6388367450288365
2023-11-08,Women - United States,Women - Canada,3,0:55,5,5,3,1,Women - United States,Taylor Heise,Zone Entry,126,42,Carried,,,,Jamie Bourbonnais,,,True,False,True,F,True,Carried,2023-11-08,False,False,True,1145,0,0,-0.5,0.0,0.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598400107330044,1.1128927532084103,0.9183155557817853,0.9077513153595732,0.6483438429664452
2023-11-08,Women - United States,Women - Canada,3,0:45,5,5,3,1,Women - Canada,Kristin O'Neill,Zone Entry,125,25,Carried,,,,Cayla Barnes,,,False,True,False,F,True,Carried,2023-11-08,False,False,True,1155,0,0,-17.5,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6800473630052238,0.7908305835132343,0.4693178506312706,0.9405593018678792,1.9342619975423667
2023-11-11,Women - United States,Women - Canada,1,19:46,5,5,0,0,Women - Canada,Sarah Nurse,Zone Entry,125,0,Dumped,,,,Haley Winn,,,False,True,False,F,True,Dumped,2023-11-11,True,False,False,14,0,0,-42.5,1.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0059211127020278,1.0717768017988096,0.5764073228485233,1.3714154042422808,0.4200655334369898
2023-11-11,Women - United States,Women - Canada,1,19:35,5,5,0,0,Women - United States,Abbey Murphy,Zone Entry,125,5,Carried,,,,Erin Ambrose,,,True,False,True,F,True,Carried,2023-11-11,False,False,True,25,0,0,-37.5,1.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987764409616968,1.0704526514562078,0.5663055487701467,1.3896608600460554,0.4281481919949403
2023-11-11,Women - United States,Women - Canada,1,19:12,5,5,0,0,Women - Canada,Erin Ambrose,Zone Entry,124,45,Dumped,,,,Megan Keller,,,False,True,False,D,False,Dumped,2023-11-11,True,False,False,48,0,0,2.5,1.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953140469428612,1.0913053613848214,0.7782615911173999,1.1194003919133504,0.4817712780991982
2023-11-11,Women - United States,Women - Canada,1,18:47,5,5,0,0,Women - Canada,Emma Maltais,Zone Entry,124,80,Carried,,,,Rory Guilday,,,False,True,True,F,True,Carried,2023-11-11,False,False,True,73,0,0,37.5,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975747960767256,1.1604227692900764,1.315071706546458,0.4533120405719392,0.63599627570135
2023-11-11,Women - United States,Women - Canada,1,18:03,4,5,0,0,Women - Canada,Marie-Philip Poulin,Zone Entry,125,10,Carried,,,,Megan Keller,,,False,True,False,F,True,Carried,2023-11-11,False,False,True,117,0,1,-32.5,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9277394616974918,1.3571090810730984,1.0624601583417714,0.367841924117577,0.4884342280206116
2023-11-11,Women - United States,Women - Canada,1,17:41,4,5,0,0,Women - Canada,Kristin O'Neill,Zone Entry,125,81,Carried,,,,Cayla Barnes,,,False,True,False,F,True,Carried,2023-11-11,False,False,True,139,0,1,38.5,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8988465196274296,0.6960819695896706,0.7643252273686022,1.0264656445315254,0.970414036855781
2023-11-11,Women - United States,Women - Canada,1,17:20,4,5,0,0,Women - Canada,Ella Shelton,Zone Entry,124,80,Carried,,,,Haley Winn,,,False,True,False,D,False,Carried,2023-11-11,False,False,True,160,0,1,37.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473795467984086,0.512710330842743,0.7370387701685641,1.2177850083671975,0.9430310053162088
2023-11-11,Women - United States,Women - Canada,1,16:56,4,5,0,0,Women - United States,Haley Winn,Zone Entry,126,79,Dumped,,,,Ella Shelton,,,True,False,False,D,False,Dumped,2023-11-11,True,False,False,184,0,1,36.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486435164673092,0.4946823860423898,0.7370887182181706,1.2209310291529705,0.9454443017589126
2023-11-11,Women - United States,Women - Canada,1,16:47,4,5,0,0,Women - Canada,Renata Fast,Zone Entry,125,81,Carried,,,,Haley Winn,,,False,True,True,D,False,Carried,2023-11-11,False,False,True,193,0,1,38.5,0.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054945216894805,0.9702870495856156,0.4544822074271167,0.5726542146263623,2.009014098335405
2023-11-11,Women - United States,Women - Canada,1,15:19,5,5,0,0,Women - United States,Hilary Knight,Zone Entry,126,4,Carried,,,,Ashton Bell,,,True,False,False,F,True,Carried,2023-11-11,False,False,True,281,0,0,-38.5,1.0,0.0,1.0,1,0.0,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879010341507488,1.0045191366789858,0.9082817199810708,0.9829790742560864,0.6326440633209747
2023-11-11,Women - United States,Women - Canada,1,14:50,5,5,0,0,Women - Canada,Sarah Fillier,Zone Entry,125,19,Dumped,,,,Megan Keller,,,False,True,False,F,True,Dumped,2023-11-11,True,False,False,310,0,0,-23.5,1.0,1.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0790309514284215,1.156742244512375,1.601451374227018,0.449318755634161,0.5559980763336636
2023-11-11,Women - United States,Women - Canada,1,14:27,5,5,0,0,Women - Canada,Kristin O'Neill,Zone Entry,124,15,Carried,,,,Megan Keller,,,False,True,False,F,True,Carried,2023-11-11,False,False,True,333,0,0,-27.5,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0349257097340328,1.0854623258876657,1.353456855778507,0.6424970109060822,0.7916911572374206
2023-11-11,Women - United States,Women - Canada,1,14:20,5,5,0,0,Women - United States,Hannah Bilka,Zone Entry,126,79,Carried,,,,Ella Shelton,,,True,False,False,F,True,Carried,2023-11-11,False,False,True,340,0,0,36.5,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958039896719249,0.979763673458552,1.2510582175205918,0.6333531170141709,0.7381517857255724
2023-11-11,Women - United States,Women - Canada,1,14:13,5,5,0,0,Women - Canada,Emma Maltais,Zone Entry,125,8,Carried,,,,Megan Keller,,,False,True,False,F,True,Carried,2023-11-11,False,False,True,347,0,0,-34.5,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615218565362303,1.029007837398341,1.223169349986811,0.61330861006976,0.764044701235398
2023-11-11,Women - United States,Women - Canada,1,14:04,5,5,0,0,Women - United States,Abby Roque,Zone Entry,126,5,Carried,,,,Renata Fast,,,True,False,False,F,True,Carried,2023-11-11,False,False,True,356,0,0,-37.5,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0098875125708564,1.0155788016956842,1.0168306335168429,0.8334710676120244,0.6815005270677593
2023-11-11,Women - United States,Women - Canada,1,13:52,5,5,0,0,Women - Canada,Jocelyne Larocque,Zone Entry,125,32,Played,,,,Natalie Buchbinder,,,False,True,False,D,False,Played,2023-11-11,False,True,False,368,0,0,-10.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,0.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008619504222122,0.7361454275659961,0.6553436124056056,1.2975044485007252,0.9398347808124092
2023-11-11,Women - United States,Women - Canada,1,13:44,5,5,0,0,Women - United States,Britta Curl,Zone Entry,126,3,Carried,,,,Renata Fast,,,True,False,False,F,True,Carried,2023-11-11,False,False,True,376,0,0,-39.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,0.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023754327467719,0.7236287340758882,0.645319896170069,1.3056230817134495,0.925902557550948
2023-11-11,Women - United States,Women - Canada,1,12:42,5,5,0,0,Women - United States,Cayla Barnes,Zone Entry,126,10,Dumped,,,,Jamie Bourbonnais,,,True,False,False,D,False,Dumped,2023-11-11,True,False,False,438,0,0,-32.5,0.0,0.0,0.0,1,1.0,1.0,1.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7823341489535219,0.8738132918328506,0.5171119328678077,1.1367389226860802,1.35641987716186
2023-11-11,Women - United States,Women - Canada,1,12:34,5,5,0,0,Women - Canada,Kristin O'Neill,Zone Entry,124,81,Dumped,,,,Cayla Barnes,,,False,True,False,F,True,Dumped,2023-11-11,True,False,False,446,0,0,38.5,0.0,0.0,0.0,1,1.0,1.0,1.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7844808763684308,0.8843311442273678,0.5323789434358569,1.124496028712408,1.3508110701769065
2023-11-11,Women - United States,Women - Canada,1,12:23,5,5,0,0,Women - United States,Taylor Heise,Zone Entry,126,81,Dumped,,,,Ashton Bell,,,True,False,True,F,True,Dumped,2023-11-11,True,False,False,457,0,0,38.5,0.0,0.0,0.0,1,1.0,1.0,1.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8009303865998936,0.8842002584055875,0.5238634682722189,1.142739455323056,1.3449448125559829
2023-11-11,Women - United States,Women - Canada,1,11:14,5,5,0,0,Women - United States,Alex Carpenter,Zone Entry,126,58,Carried,,,,Ella Shelton,,,True,False,True,F,True,Carried,2023-11-11,False,False,True,526,0,0,15.5,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,1,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717360125921096,1.0955118544703744,1.299102323746316,0.5502824273415007,0.6737299440853158
2023-11-11,Women - United States,Women - Canada,1,10:48,5,5,0,0,Women - Canada,Blayre Turnbull,Zone Entry,125,81,Dumped,,,,Rory Guilday,,,False,True,False,F,True,Dumped,2023-11-11,True,False,False,552,0,0,38.5,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973346568137892,1.1211528610896662,1.128330183050347,0.7036790915088589,0.5811136343783873
2023-11-11,Women - United States,Women - Canada,1,10:36,5,5,0,0,Women - United States,Rory Guilday,Zone Entry,125,17,Carried,,,,Renata Fast,,,True,False,False,D,False,Carried,2023-11-11,False,False,True,564,0,0,-25.5,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893196130235212,1.1325107180237917,1.0996898707921867,0.6931760688049722,0.585979445745019
2023-11-11,Women - United States,Women - Canada,1,10:13,5,5,0,0,Women - United States,Lacey Eden,Zone Entry,126,5,Dumped,,,,Erin Ambrose,,,True,False,False,F,True,Dumped,2023-11-11,True,False,False,587,0,0,-37.5,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689347587604952,1.1442264764753147,1.3617511425595092,0.4964713351146551,0.5854917007570839
2023-11-11,Women - United States,Women - Canada,1,9:28,5,5,0,0,Women - Canada,Kristin O'Neill,Zone Entry,125,9,Carried,,,,Cayla Barnes,,,False,True,False,F,True,Carried,2023-11-11,False,False,True,632,0,0,-33.5,0.0,1.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491364682842764,0.8792353381915146,0.7978290175255376,1.151923840183321,0.8076518714468792
2023-11-11,Women - United States,Women - Canada,1,9:19,5,5,0,0,Women - United States,Taylor Heise,Zone Entry,125,4,Carried,,,,Jamie Bourbonnais,,,True,False,True,F,True,Carried,2023-11-11,False,False,True,641,0,0,-38.5,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954664202065472,0.8034010302122284,0.6219115649399998,1.3167856618665226,0.902277979876748
2023-11-11,Women - United States,Women - Canada,1,8:59,5,5,0,0,Women - United States,Grace Zumwinkle,Zone Entry,125,79,Carried,,,,Jamie Bourbonnais,,,True,False,False,F,True,Carried,2023-11-11,False,False,True,661,0,0,36.5,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6921698116629945,0.9221804325841152,0.5640096078636064,0.7827083499802275,1.841275977380036
