Date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2,isin_ozone_for_home_team,isin_ozone_for_away_team,zone_entry_success,Position,is_forward,Entry_Type,Game,Dumped,Played,timeline,Blayre Turnbull,Emma Maltais,Savannah Harmon,Abbey Murphy,Jamie Lee Rattray,Ashton Bell,Cayla Barnes,Hilary Knight,Jessie Eldridge,Julia Gosling,Taylor Heise,Jamie Bourbonnais,Rory Guilday,Sarah Nurse,Brianne Jenner,Jessica DiGirolamo,Sarah Fillier,Ella Shelton,Rebecca Gilmore,Grace Zumwinkle,Hayley Scamurra,Renata Fast,Megan Keller,Jocelyne Larocque,Marie-Philip Poulin,Kelly Pannek,Britta Curl,Lacey Eden,Alex Carpenter,Abby Roque,Tessa Janecke,Hannah Bilka,Laura Stacey,Kristin O'Neill,Haley Winn,Gabbie Hughes,Emily Clark,Erin Ambrose,Natalie Buchbinder,Sophie Jaques,Laila Edwards,Kirsten Simms,Caroline Harvey,Anna Wilgren,Nicole Gosling,Loren Gabel,Danielle Serdachny,Jennifer Gardiner,Anne Cherkowski,Allyson Simpson,Casey O'Brien,Y_coordinate_centered,us_powerplay,canada_powerplay
2023-11-11,Women - United States,Women - Canada,1,19:35,5,5,0,0,Women - United States,Abbey Murphy,Zone Entry,125,5,Carried,,,,Erin Ambrose,,,True,False,True,F,True,Carried,2023-11-11,False,False,25,1.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.5,0,0
2023-11-11,Women - United States,Women - Canada,1,19:12,5,5,0,0,Women - Canada,Erin Ambrose,Zone Entry,124,45,Dumped,,,,Megan Keller,,,False,True,False,D,False,Dumped,2023-11-11,True,False,48,1.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0
2023-11-11,Women - United States,Women - Canada,1,18:47,5,5,0,0,Women - Canada,Emma Maltais,Zone Entry,124,80,Carried,,,,Rory Guilday,,,False,True,True,F,True,Carried,2023-11-11,False,False,73,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0,0
2023-11-11,Women - United States,Women - Canada,1,18:03,4,5,0,0,Women - Canada,Marie-Philip Poulin,Zone Entry,125,10,Carried,,,,Megan Keller,,,False,True,False,F,True,Carried,2023-11-11,False,False,117,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.5,0,1
2023-11-11,Women - United States,Women - Canada,1,17:41,4,5,0,0,Women - Canada,Kristin O'Neill,Zone Entry,125,81,Carried,,,,Cayla Barnes,,,False,True,False,F,True,Carried,2023-11-11,False,False,139,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0,1
2023-11-11,Women - United States,Women - Canada,1,17:20,4,5,0,0,Women - Canada,Ella Shelton,Zone Entry,124,80,Carried,,,,Haley Winn,,,False,True,False,D,False,Carried,2023-11-11,False,False,160,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0,1
2023-11-11,Women - United States,Women - Canada,1,16:56,4,5,0,0,Women - United States,Haley Winn,Zone Entry,126,79,Dumped,,,,Ella Shelton,,,True,False,False,D,False,Dumped,2023-11-11,True,False,184,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0,1
2023-11-11,Women - United States,Women - Canada,1,16:47,4,5,0,0,Women - Canada,Renata Fast,Zone Entry,125,81,Carried,,,,Haley Winn,,,False,True,True,D,False,Carried,2023-11-11,False,False,193,0.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0,1
2023-11-11,Women - United States,Women - Canada,1,15:19,5,5,0,0,Women - United States,Hilary Knight,Zone Entry,126,4,Carried,,,,Ashton Bell,,,True,False,False,F,True,Carried,2023-11-11,False,False,281,1.0,0.0,1.0,1,0.0,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.5,0,0
2023-11-11,Women - United States,Women - Canada,1,14:50,5,5,0,0,Women - Canada,Sarah Fillier,Zone Entry,125,19,Dumped,,,,Megan Keller,,,False,True,False,F,True,Dumped,2023-11-11,True,False,310,1.0,1.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.5,0,0
2023-11-11,Women - United States,Women - Canada,1,14:27,5,5,0,0,Women - Canada,Kristin O'Neill,Zone Entry,124,15,Carried,,,,Megan Keller,,,False,True,False,F,True,Carried,2023-11-11,False,False,333,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.5,0,0
2023-11-11,Women - United States,Women - Canada,1,14:20,5,5,0,0,Women - United States,Hannah Bilka,Zone Entry,126,79,Carried,,,,Ella Shelton,,,True,False,False,F,True,Carried,2023-11-11,False,False,340,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0,0
2023-11-11,Women - United States,Women - Canada,1,14:13,5,5,0,0,Women - Canada,Emma Maltais,Zone Entry,125,8,Carried,,,,Megan Keller,,,False,True,False,F,True,Carried,2023-11-11,False,False,347,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.5,0,0
2023-11-11,Women - United States,Women - Canada,1,14:04,5,5,0,0,Women - United States,Abby Roque,Zone Entry,126,5,Carried,,,,Renata Fast,,,True,False,False,F,True,Carried,2023-11-11,False,False,356,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.5,0,0
2023-11-11,Women - United States,Women - Canada,1,13:52,5,5,0,0,Women - Canada,Jocelyne Larocque,Zone Entry,125,32,Played,,,,Natalie Buchbinder,,,False,True,False,D,False,Played,2023-11-11,False,True,368,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,0.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.5,0,0
2023-11-11,Women - United States,Women - Canada,1,13:44,5,5,0,0,Women - United States,Britta Curl,Zone Entry,126,3,Carried,,,,Renata Fast,,,True,False,False,F,True,Carried,2023-11-11,False,False,376,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,0.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.5,0,0
2023-11-11,Women - United States,Women - Canada,1,12:42,5,5,0,0,Women - United States,Cayla Barnes,Zone Entry,126,10,Dumped,,,,Jamie Bourbonnais,,,True,False,False,D,False,Dumped,2023-11-11,True,False,438,0.0,0.0,0.0,1,1.0,1.0,1.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.5,0,0
2023-11-11,Women - United States,Women - Canada,1,12:34,5,5,0,0,Women - Canada,Kristin O'Neill,Zone Entry,124,81,Dumped,,,,Cayla Barnes,,,False,True,False,F,True,Dumped,2023-11-11,True,False,446,0.0,0.0,0.0,1,1.0,1.0,1.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0,0
2023-11-11,Women - United States,Women - Canada,1,12:23,5,5,0,0,Women - United States,Taylor Heise,Zone Entry,126,81,Dumped,,,,Ashton Bell,,,True,False,True,F,True,Dumped,2023-11-11,True,False,457,0.0,0.0,0.0,1,1.0,1.0,1.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0,0
2023-11-11,Women - United States,Women - Canada,1,11:14,5,5,0,0,Women - United States,Alex Carpenter,Zone Entry,126,58,Carried,,,,Ella Shelton,,,True,False,True,F,True,Carried,2023-11-11,False,False,526,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,1,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0,0
2023-11-11,Women - United States,Women - Canada,1,10:48,5,5,0,0,Women - Canada,Blayre Turnbull,Zone Entry,125,81,Dumped,,,,Rory Guilday,,,False,True,False,F,True,Dumped,2023-11-11,True,False,552,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0,0
2023-11-11,Women - United States,Women - Canada,1,10:36,5,5,0,0,Women - United States,Rory Guilday,Zone Entry,125,17,Carried,,,,Renata Fast,,,True,False,False,D,False,Carried,2023-11-11,False,False,564,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.5,0,0
2023-11-11,Women - United States,Women - Canada,1,10:13,5,5,0,0,Women - United States,Lacey Eden,Zone Entry,126,5,Dumped,,,,Erin Ambrose,,,True,False,False,F,True,Dumped,2023-11-11,True,False,587,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.5,0,0
2023-11-11,Women - United States,Women - Canada,1,9:28,5,5,0,0,Women - Canada,Kristin O'Neill,Zone Entry,125,9,Carried,,,,Cayla Barnes,,,False,True,False,F,True,Carried,2023-11-11,False,False,632,0.0,1.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.5,0,0
2023-11-11,Women - United States,Women - Canada,1,9:19,5,5,0,0,Women - United States,Taylor Heise,Zone Entry,125,4,Carried,,,,Jamie Bourbonnais,,,True,False,True,F,True,Carried,2023-11-11,False,False,641,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.5,0,0
2023-11-11,Women - United States,Women - Canada,1,8:59,5,5,0,0,Women - United States,Grace Zumwinkle,Zone Entry,125,79,Carried,,,,Jamie Bourbonnais,,,True,False,False,F,True,Carried,2023-11-11,False,False,661,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0,0
2023-11-11,Women - United States,Women - Canada,1,8:48,5,5,0,0,Women - Canada,Laura Stacey,Zone Entry,125,80,Carried,,,,Haley Winn,,,False,True,True,F,True,Carried,2023-11-11,False,False,672,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0,0
2023-11-11,Women - United States,Women - Canada,1,8:34,5,5,0,0,Women - United States,Hayley Scamurra,Zone Entry,126,74,Dumped,,,,Jocelyne Larocque,,,True,False,False,F,True,Dumped,2023-11-11,True,False,686,0.0,0.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0,0
2023-11-11,Women - United States,Women - Canada,1,8:24,5,5,0,0,Women - Canada,Sarah Nurse,Zone Entry,124,66,Carried,,,,Savannah Harmon,,,False,True,False,F,True,Carried,2023-11-11,False,False,696,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0,0
2023-11-11,Women - United States,Women - Canada,1,8:03,5,5,0,0,Women - Canada,Jocelyne Larocque,Zone Entry,124,78,Played,,,,Savannah Harmon,,,False,True,False,D,False,Played,2023-11-11,False,True,717,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,0,0
2023-11-11,Women - United States,Women - Canada,1,7:47,5,5,0,0,Women - United States,Alex Carpenter,Zone Entry,125,30,Carried,,,,Erin Ambrose,,,True,False,True,F,True,Carried,2023-11-11,False,False,733,0.0,0.0,1.0,0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,0,0
2023-11-11,Women - United States,Women - Canada,1,7:29,5,5,0,0,Women - Canada,Ella Shelton,Zone Entry,125,79,Carried,,,,Megan Keller,,,False,True,False,D,False,Carried,2023-11-11,False,False,751,0.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0,0
2023-11-11,Women - United States,Women - Canada,1,7:14,5,5,0,0,Women - United States,Gabbie Hughes,Zone Entry,126,48,Played,,,,Sophie Jaques,,,True,False,False,F,True,Played,2023-11-11,False,True,766,0.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0,0
2023-11-11,Women - United States,Women - Canada,1,6:47,5,5,0,0,Women - Canada,Sophie Jaques,Zone Entry,125,80,Carried,,,,Cayla Barnes,,,False,True,True,D,False,Carried,2023-11-11,False,False,793,0.0,1.0,0.0,0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0,0
2023-11-11,Women - United States,Women - Canada,1,6:32,5,5,0,0,Women - Canada,Ashton Bell,Zone Entry,125,81,Dumped,,,,Haley Winn,,,False,True,False,D,False,Dumped,2023-11-11,True,False,808,0.0,1.0,0.0,0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0,0
2023-11-11,Women - United States,Women - Canada,1,6:07,5,5,0,0,Women - Canada,Brianne Jenner,Zone Entry,124,2,Dumped,,,,Savannah Harmon,,,False,True,False,F,True,Dumped,2023-11-11,True,False,833,0.0,1.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.5,0,0
2023-11-11,Women - United States,Women - Canada,1,5:53,5,5,0,0,Women - Canada,Emily Clark,Zone Entry,125,3,Dumped,,,,Savannah Harmon,,,False,True,False,F,True,Dumped,2023-11-11,True,False,847,0.0,0.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.5,0,0
2023-11-11,Women - United States,Women - Canada,1,5:39,5,5,0,0,Women - United States,Abbey Murphy,Zone Entry,125,67,Dumped,,,,Erin Ambrose,,,True,False,False,F,True,Dumped,2023-11-11,True,False,861,0.0,0.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,0
2023-11-11,Women - United States,Women - Canada,1,5:29,5,5,0,0,Women - Canada,Kristin O'Neill,Zone Entry,124,45,Dumped,,,,Megan Keller,,,False,True,False,F,True,Dumped,2023-11-11,True,False,871,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0
2023-11-11,Women - United States,Women - Canada,1,5:10,5,5,0,0,Women - United States,Kelly Pannek,Zone Entry,126,4,Carried,,,,Jamie Bourbonnais,,,True,False,True,F,True,Carried,2023-11-11,False,False,890,1.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.5,0,0
2023-11-11,Women - United States,Women - Canada,1,4:58,5,5,0,0,Women - Canada,Sarah Nurse,Zone Entry,124,71,Carried,,,,Haley Winn,,,False,True,True,F,True,Carried,2023-11-11,False,False,902,1.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0,1,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0,0
2023-11-11,Women - United States,Women - Canada,1,4:13,5,4,0,0,Women - United States,Taylor Heise,Zone Entry,126,31,Played,,,,Renata Fast,,,True,False,False,F,True,Played,2023-11-11,False,True,947,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,1,0
2023-11-11,Women - United States,Women - Canada,1,3:59,5,4,0,0,Women - Canada,Emily Clark,Zone Entry,124,80,Dumped,,,,Haley Winn,,,False,True,False,F,True,Dumped,2023-11-11,True,False,961,1.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,1,0
